FUNCTION 1: MARINE ENGINEERING AT THE ENGINE MANAGEMENT LEVEL,,,,,,
No.,Questions,Choice A,Choice B,Choice C,Choice D,Answer
592,Which of the following reasons represents why the designed compression ratio of a gasoline engine is lower than that of a diesel engine?,Compression must be low for effective spark ignition.,Compression must be low for required horsepower and torque generation.,Compression must be low to prevent preignition.,Compression must be low to have effective preignition.,C
593,Which of the following should always be checked prior to starting a diesel engine?,Air filters,Fuel oil strainers,Crank case oil level,Pyrometer readings,C
594,Which of the following statements concerning cylinder liner wear in a single acting diesel engine is correct?,Uniformly excessive liner wear will not cause wear on the piston rings and grooves.,Liner wear is distributed equally between upper and lower portions of the cylinder.,Excessive liner wear causes wear between piston rings and grooves.,Liner wear is normally greatest in the middle of the  cylinder.,C
595,Which of the following statements describes the unchecked growth of microbiological organisms within a fuel system?,The dying bacteria will cause a coating to be formed on the sides of the tank thereby decreasing corrosion.,"The fuel in the tank will loose its fluidity, solidify, and be the cause of an expensive removal process.",Corrosion of various metal components will occur due to the formation of hydrogen sulfide gas.,All of the above are correct.,C
596,Which of the following statements is true concerning an oil cooler?,The oil temperature is less than the cooling water   temperature.,The oil pressure is less than the cooling water pressure.,The oil pressure is greater than the cooling water pressure.,The oil flow control valve is always installed in the oil input line,C
597,Which of the following statements is true concerning centrifugal pumps?,They are particularly well suited for pumping high viscosity fluids.,They operate best under negative suction pressure conditions.,A flow is developed by imparting kinetic energy to the fluid by the rotation of an impeller.,They operate more efficiently when mounted in a horizontal position.,C
598,Which of the following types of engines have a combustion chamber located between a cylinder head and the crown of a piston?,Horizontal opposed,Opposed,Single acting,None of the above,C
599,Which of the following would not cause high suction pressure? ,expansion valve stuck open,leaky suction valve,insufficient refrigerants,suction valve not adjusted properly,C
600,Which of the listed components is used to protect the boiler superheater against the radiant heat of the furnace?,Superheater support tubes,Control desuperheater,Screen tubes,Generating tubes,C
601,Which of the listed conditions will affect the mean   effective pressure the most in the cylinders of a diesel engine?,TBN of the lubricating oil,Temperature of the lube oil,Completeness in the mixing of the fuel and air,Temperature of the cooling (sea) water,C
602,Which of the listed conditions will result in the failure of an auxiliary diesel engine to shut down?,Supplying high temperature inlet air.,Maintaining a high exhaust back pressure.,Lube oil entering in the air intake manifold.,Carbon buildup on the overspeed pawl.,C
603,Which of the listed devices could be used as a ring groove cleaning tool during preparation for the installation of new rings?,Steel brush,Fine emery cloth or steel wool,A section of the removed compression ring,A case hardened scraper,C
604,Which of the listed diesel engine starting systems is most susceptible to difficulties in cold weather?,Direct cylinder admission air start,Hydraulic,Electric,Air motor starting,C
605,Which of the listed diesel engine systems is likely to  create the problem of a cylinder regularly misfiring?,Lubrication,Cooling,Fuel,Electric ignition,C
606,Which of the listed governor characteristics will determine the final load sharing relationship between paralleled diesel generators?,Sensitivity,Power,Speed droop,Compensation,C
607,Which of the listed substances is used as an absorbing agent in the shipboard dehydration of refrigeration systems?,Ethylene glycol,Sodium bromide,Silica gel,Methyl glycol,C
608,"Which of the listed types of starting systems is often used on large, low-speed, direct reversing, main propulsion  diesel engines?",Electric,Hydraulic,Air,All of the above,C
609,"While an auxiliary boiler is operating at design load, which of the following actions will occur if the automatic  combustion control system detects a steam pressure drop?",More burners will be lighted off.,The registers will open fully.,The fuel oil valve and air damper will open wider.,The steam flow will be automatically regulated.,C
610,Why should the main steam stop valve of an auxiliary boiler be eased off its seat and then gently closed before lighting off?,To examine the valve stem for scars or nicks.,To check for a tight bonnet seal.,To ensure that the valve will not be seized shut when hot.,To check the valve packing.,C
611,"Your vessel is about to begin maneuvering, in order to carry out easy restarting of a large heavy fuel diesel engine that has been stopped for some time, you should have___________.",used a higher than normal cranking speed,shifted to a fuel having a lower cetane number,shifted to a fuel having a higher cetane number,introduced supercharged air into the starting air system,C
612,(Piston area) X (Piston stroke) X (numbers of the cylinders) = engine __________.,brake horsepower,displacement,cylinder volume,cylinder clearance,B
613,A boiler accumulation test is used to measure the __________.,lifting pressure of the boiler safety valves,total relieving capacity of the boiler safety valves,steam generating capacity of the boiler,blow down pressure of the boiler,B
614,A boiler internal feed pipe is perforated to __________.,provide positive downward circulation at high loads,distribute the feed water throughout the steam drum,reduce back pressure in the feed water piping,reduce the overall weight of the drum internals,B
615,"A boiler is to be secured in port.  After the burners have  been secured, the forced draft fan and air registers should be secured __________.",immediately after carrying out the former procedures,after any oil on the furnace floor has been burned off and  cleared of combustion gases,"after 30 minutes has elapsed, after carrying out these procedures","after at least 1 hour has elapsed, after carrying out these securing procedures",B
616,A boiler safety valve must be capable of __________.,remaining open until all pressure in the steam drum is relieved,remaining open until a preset pressure drop occurs,opening gradually above a designated pressure,closing with a chattering motion to free scale deposits from the seats,B
617,A bronzed sleeve is secured to the propeller tail shaft by __________.,keying,shrinking,threading,pressing,B
618,A burned exhaust valve may be detected by a higher than normal __________.,firing pressure,exhaust temperature from a particular cylinder,cooling water temperature,compression pressure,B
619,"A burner responsible for producing black smoke in an  automatic auxiliary boiler, would be caused by a                      .",defective solenoid valve,dirty fuel nozzle,grounded high tension lead,faulty ignition cable connector,B
620,"A burner responsible for producing black smoke in an  automatic auxiliary boiler, would be caused by a                      .",defective solenoid valve,dirty fuel nozzle,grounded high tension lead,faulty ignition cable connector,B
621,"A cargo hold has been determined to have a relative humidity of 80% and a dry bulb temperature of 85°F.  When the hold is sealed and the dry bulb temperature decreases,  the relative humidity in the space will __________.",decrease,increase,decrease to zero,remain unchanged,B
622,"A cause of high superheater outlet temperature is _________,",high feedwater temperature,low feedwater temperature,excessive fuel oil temperature at the settlers,insufficient excess air,B
623,A centrifugal pump may fail to deliver water when first started if the __________.,water seal pipe is plugged,pump is not primed,seal ring is improperly located,impeller is flooded,B
624,A centrifugal pump operating against a closed discharge valve has a/an __________.,capacity of 100%,efficiency of 0%,internal slippage of 0%,shut off horsepower rating of 100%,B
625,"A centrifugal pump, normally operated under a positive suction head, has its impeller replaced by one with a larger suction eye.  What effect will this change have on the pump?",The pump motor will electrically trip off the line.,The pump will deliver more gallons per minute at the same RPM.,The pump will deliver less gallons per minute at the same RPM.,The capacity in gallons per minute will not be affected by  the impeller suction eye size.,B
626,A centrifuge will satisfactorily remove which of the  following contaminants from fuel oil?,Gasoline,Water,Lubricating oil,Sulphur compounds,B
627,A certain arranged to discharge a single liquid is called a_____________.,Separator ,Clarifier,purifier,centrifuges,B
628,A change in the degree of fuel atomization in a diesel  engine greatly affects the __________.,air turbulence,fuel penetration,fuel spray tip angle,fuel injection rate,B
629,A change in the degree of fuel atomization in a diesel engine greatly affects the __________.,air turbulence,fuel penetration,fuel spray tip angle,fuel injection rate,B
630,A combustion control system diaphragm type air flow transmitter receives its high pressure signal from the boiler __________.,fan discharge,windbox,furnace,smoke box,B
631,A common method of preheating main turbine lube oil prior to rolling over the main unit would be to ________.,run both the lube oil pumps simultaneously,operate the lube oil purifier on the main lube oil sump,slightly increase gland sealing steam pressure,bypass the lube oil gravity tank,B
632,A common secondary refrigerant used in air conditioning systems aboard ship is __________.,R-123,water,nitrogen,hydrogen,B
633,A condensate re-circulating line is provided to the main condenser in a closed feed water system to __________.,prevent excessively cooled distillate from entering the DC heater,provide adequate cooling water to the air ejector inter and after condensers,assure a positive flow through the main feed pump,prevent flashing in the main feed pump,B
634,A condition that can increase the foaming tendency of lube  oil is __________.,excessively high oil temperatures,water or moisture contamination,fuel dilution,carbon suspension,B
635,A connecting rod in a four-stroke/cycle diesel engine is subject to  _________.,tension load twice each crankshaft revolution,compression load during power and compression strokes,inertia load once every four crankshaft revolutions,bending loads at bottom and top dead center,B
636,A controlling valve operated by low-pressure of refrigeration system is sometimes called dry valve due to the fact that the evaporator is never with liquid refrigerants but just a fog or mist because of its spraying process:,Below side float expansion valve,Thermostatic expansion valve,Automatic expansion valve,High side float expansion valve,B
637,A convergent-divergent nozzle functions to __________.,reverse steam flow direction,control turbulent steam expansion,decrease steam velocity and increase steam pressure,decrease the specific volume of steam,B
638,A cracked cylinder head in an operating engine may be indicated by __________.,a steady flow of water from the expansion tank vent,combustion gases venting at the expansion tank,lower temperature at the cylinder head water discharge,water draining from the fuel leak off lines,B
639,A crankshaft whose center of gravity coincides with its center line is said to be __________.,dynamically balanced,statically balanced,counter balanced,resonantly balanced,B
640,A decision has been made to change out the lube oil in a vessel's main propulsion unit ahead of the scheduled maintenance period.  Which of  the following statements is true concerning the reason for this decision?,The amount of detergent additives has decreased.,The viscosity of the oil has increased in addition to a decided rise in the neutralization number.,The alkalinity of the oil has decreased.,The neutralization number has decreased below minimum levels.,B
641,A device used in power plant work to determine the calorific value of a fuel is known as,tachometer,bomb calorimeter,throttling calorimeter,pneumercator,B
642,A device used in power plant work to to measure moisture content of steam is known as,bomb calorimeter,throttling calorimeter,pneumercator,tachometer,B
643,A device used to hold open the refrigeration compressor suction valve during starting is called a __________.,discharge line bypass,cylinder unloader,suction line bypass,relief valve,B
644,A device which functions to bring a diesel engine to a full stop to protect it from damage is known as a/an __________.,torque limiter,over speed trip,over speed governor,load limit governor,B
645,"A diesel engine consumes 1/2 ton of fuel oil per day, when it is operating at full load. When the unit is operating at half load, the consumption per BHP increases by 21%. Determine the fuel consumption rate per hour at one-0half load, allowing 2, 240 lbs",1.9 ft/sec.,2.4 ft/sec.,3.4 ft/sec.,5.2 ft/sec.,B
646,A diesel engine crankcase ventilation system                              .,prevents spark generation,removes combustible gases,determines the level of combustible gases,provides inert gas generation in crankcase,B
647,A diesel engine crankcase ventilation system                              .,prevents spark generation,removes combustible gases,determines the level of combustible gases,provides inert gas generation in crankcase,B
648,A diesel engine cylinder has a swept volume of 125 cubic inches and a clearance volume of 10 cubic inches at top dead center.  What is the compression ratio of the engine cylinder?,12.5 : 1,13.5 : 1,14.5 : 1,15.5 : 1,B
649,A diesel engine electric starting motor is operated under a no-load condition.  Continuing to operate the motor unloaded will __________.,disengage the throw out bearing,over speed and cause serious damage,fail to develop normal speed,cause the pinion to fail,B
650,"A diesel engine fails to start because of water in the fuel. In order to start the engine, you should __________.",turn engine with jacking gear,drain filters and strainers and bleed off water at each injection pump,use ether to start the engine with blowdown valves open,blow through the cylinders and fuel lines with a drying agent,B
651,A diesel engine is operating at 1800 RPM and driving a propeller at 600 RPM.  What is the speed reduction ratio?,0.30 to 1,3.00 to 1,3.33 to 1,33.0 to 1,B
652,A diesel engine is operating under a normal load with low firing pressures and high exhaust temperatures.  The most probable cause of this condition is __________.,a missing air intake filter,a restricted exhaust manifold,the fuel rack being too far in,the fuel rack being too far out,B
653,A diesel engine is supercharged in order to __________.,lower the no-load RPMs,provide more air for combining with the fuel,increase the no-load RPMs,provide more fuel for combining with the air,B
654,"A diesel engine may fail to start when being cranked, due to __________.",high cetane number,insufficient compression,low lube oil viscosity,high lube oil pressure,B
655,A diesel engine piston ring face is in direct contact with  the __________.,top of the ring groove,cylinder liner oil film,bottom of the ring groove,back of the ring groove,B
656,"A diesel engine which is rated for normal operation at a crankshaft speed of 800 RPM, is commonly classed as a __________.",slow-speed diesel,medium-speed diesel,high-speed diesel,constant-speed diesel,B
657,A diesel engine will lose power if fuel injection occurs too early because the __________.,fuel will not be properly atomized in the cylinder,ignition will be delayed due to low ignition temperature,maximum fuel expansion will occur on the compression stroke,fuel will ignite before top dead center,B
658,A diesel engine with a combustion chamber located between the crowns of two pistons is known as a/an __________.,double-acting engine,opposed piston engine,single-acting engine,horizontal acting engine,B
659,A diesel engine with a full speed of 1000 RPM drives a propeller at 300 RPM.  What is the speed reduction ratio?,0.3 to 1,3.33 to 1,33 to 1,300 to 1,B
660,A dirty diesel engine oil filter element can best be detected by __________.,visual inspection of the elements,the pressure drop across the filter,high lube oil sump temperature,decrease in oil viscosity from the filter,B
661,A dirty intercooler of the ship's service air compressor will result in _____________,decreased compression ratio,higher than normal power consumption,unloader malfunction,Water in the lubricating ,B
662,A dirty intercooler on an air compressor will cause _________,damage to the unloader,increased motor current ,high pressure in the receiver ,excessive oil consumption,B
663,A dirty intercooler on an air compressor will cause __________.,damage to the unloader operating diaphragm,an increase in current flow to the motor,high pressure in the receiver,an excessive consumption of crankcase oil,B
664,A dirty intercooler on the ship service air compressor will result in __________.,decreased compression ratio,higher than normal power consumption,unloader malfunction,water in the lubricating oil,B
665,"A disk-type centrifuge is set up for continuous use on the main turbine lube oil system.  In order to batch centrifuge a small quantity of diesel oil from a storage tank, __________.",the speed of the centrifuge must be increased,another centrifuge should be used to avoid the possibility of contaminating the main lube oil system,the number of conical disks must be increased,the feed temperature must be decreased to 170°F,B
666,"A dry-type exhaust muffler clogged with soot, will cause __________.",low exhaust temperature,loss of engine power,burned intake valves,engine racing,B
667,A dry-type spark arrestor removes sparks from a diesel  engine exhaust by __________.,increasing the linear velocity of the exhaust gases,changing directions of exhaust gas flow,decreasing the temperature of the exhaust gases,accelerating the exhaust gas through a reduced size orifice,B
668,A failure of any component of a flame safeguard control for an auxiliary boiler will result in                          .,a furnace explosion,automatic burner shutdown,uncontrolled firing,automatic restart,B
669,A failure of any component of a flame safeguard control for an auxiliary boiler will result in                          .,a furnace explosion,automatic burner shutdown,uncontrolled firing,automatic restart,B
670,A feed pump for an auxiliary boiler might lose suction if the __________.,boiler water level is low,feedwater is too hot,boiler steam demand is low,feedwater is too cold,B
671,"A feed pump for an auxiliary boiler might lose suction if the
                           .",boiler water level is low,feedwater is too hot,boiler steam demand is low,feedwater is too cold,B
672,A flue gas analysis is performed to determine the __________.,percentage of nitrogen by volume,correct fuel/air ratio for efficient combustion,carbon content of the fuel being burned,specific heat of combustion products,B
673,"A four-cycle, eight cylinder in-line medium speed diesel engine, has a firing order of 1-5-2-6-8-4-7-3.  If #4 piston is at TDC and firing, how many degrees of camshaft rotation will occur when #5 piston reaches TDC and fires?",120 degrees,180 degrees,240 degrees,360 degrees,B
674,"A four-stroke eight cylinder in-line medium speed diesel engine has a firing order of 1-5-2-6-8-4-7-3.  If #4 piston is at TDC and firing, how many degrees of camshaft rotation will occur when #5 piston reaches TDC and fires?",120 degrees,180 degrees,240 degrees,360 degrees,B
675,"A four-stroke eight cylinder in-line medium speed diesel engine has a firing order of 1-5-2-6-8-4-7-3.  If #8 piston is at TDC and firing, how many degrees of camshaft rotation will occur when #1 piston reaches TDC and fires?",120 degrees,180 degrees,240 degrees,360 degrees,B
676,"A four-stroke/cycle six cylinder in-line diesel engine has a firing order of 1-5-3-6-2-4.  When cylinder #3 is firing at top  dead center, piston #1 is __________.",at top dead center,on the exhaust stroke,on the compression stroke,on the intake stroke,B
677,A fuel injection valve opening at a pressure lower than normal will result in __________.,late fuel injection,early fuel injection,high exhaust temperature from that cylinder,decreased effective stroke from that injector,B
678,"A furnace wall in which there are open spaces around the brick as a result of firebrick shrinkage, is __________.",normal and need only be cleaned,loose and should be repaired,cracked and must be patched,spalled and must be replaced,B
679,A glass gauge is installed in the liquid line to indicate the condition of the refrigerant charge and may also indicate the                             .,condition of the expansion valve,moisture in the system,condition of the compressor suction valves,condenser temperature,B
680,A grease lubricated ball bearing or roller bearing will run cooler if the grease __________.,fills only 10% of all void spaces within the bearing,has a high grease penetration number (is hard),is thinned with a suitable lubricating oil,is heated prior to packing the bearing,B
681,A high water level in a deaerating feed heater will cause the automatic dump valve to drain condensate to the __________.,atmospheric drain tank,reserve feed tank,auxiliary condenser,main condenser,B
682,A hydrazine test is conducted on boiler water to check for:,sulfates,excess oxygen,phosphates,nitrates,B
683,A knocking sound from one cylinder of an operating air compressor indicates __________.,a defective or broken high pressure unloader,a loose valve plate,excessive overload,no compression,B
684,"A large change in ambient temperature, or using an oil of a viscosity different than the one recommended by the manufacturer in a mechanical hydraulic governor, will result in the need to adjust the __________.",pilot valve opening,compensating needle valve,compensating spring tension,accumulator spring tension,B
685,A large evaporator coil has been determined to have a pressure drop of 5 psig and can be compensated for by __________.    I. adjusting the TXV spring compression and raising  the super heat value   II. installing an externally equalized TXV,I only,II only,Both I and II,Neither I nor II,B
686,A large two-stroke/cycle direct reversing diesel engine is  to be reversed. Prior to the admission of starting air you must  _________.,line up the engine for restarting with light diesel oil,reposition the fuel injection cam,change the intake and exhaust valve cam positions,place the starting cam in the intermediate position,B
687,"A large, low-speed, crosshead, main propulsion diesel engine using residual fuel oils must have a cylinder oil having a  __________.",low TBN value,high alkaline reserve,low flash point,high pour point,B
688,"A large, low-speed, main propulsion diesel engine is  operating at rated load and speed while the vessel is in calm seas. As the intensity of the seas increase, the  engine speed governor maintains the same RPM, although the load indicator indicates an increase in load beyond its  allowable limits. Which of the  following actions should be taken?",Increase the load limit setting.,Decrease the load limit setting.,Increase engine RPM.,Ignore this situation as the engine can handle the load  increase.,B
689,A light brown haze from the boiler smoke stack generally indicates____________.,dirty fuel atomizers,good fuel combustion,too much fuel pressure,a high firing rate,B
690,A liquid line solenoid valve controls refrigerant flow to the evaporator by __________.,throttling the refrigerant,fully opening or closing,sensing the superheat in the tail coil,sensing the temperature in the liquid line,B
691,A loop or cross scavenged engine utilizes the motion of its pistons and a turbocharger to provide scavenging air.  Which of the listed mechanical designs prevents the air under the pistons from being pumped back through the scavenge ports during the pisto,Masked intake ports,Length of the piston skirt,Positive pressure from the blower,Lower liner seals,B
692,A lower thermostatic setting will provide a desired degree of comfort in a room where:,low relative humidity is maintained,air circulation is a maximum,high relative humidity is maintained,squirrel cage fans are used,B
693,A mixture of 45% cetane and 55% alpha-methyl-naphthalene is found to have the same ignition delay as a sample of diesel oil.  The sample can be described as having a/an __________.,cetane number of 55,cetane number of 45,octane number of 55,octane number of 45,B
694,A piston in a four-stroke/cycle diesel engine makes four strokes during each __________.,crankshaft revolution,mechanical cycle of operation,period of two combustion cycles,cycle of two events,B
695,A port-and-helix fuel injection pump having upper and lower plunger helixes is designed to __________.,vary fuel delivery and return pressure,vary the beginning and ending of injection,operate with residual fuels only,provide maximum fuel delivery rate,B
696,A power failure in the hydraulic system of a compact type steering gear would cause the rudder to __________.,swing 35° right or left,remain locked in its last position,move to the midship position automatically,jam against the rudder emergency stops,B
697,A precooler is sometimes installed between the:,compressor and condenser,condenser an expansion valve,expansion valve and evaporator,evaporator and compressor,B
698,A properly adjusted safety valve for an auxiliary boiler will __________.,attain maximum lift when it pops below its set pressure,"open with a sharp, clear pop at its set pressure",close sharply when the pressure drops to its set pressure,operate most effectively when it has zero blowdown,B
699,A properly honed diesel engine cylinder liner will __________.,prevent piston ring wear,shorten the ring break-in period,prevent cylinder liner glazing,appear mirror smooth,B
700,A receiver is used to:,separate to oil from the refrigerant,store the refrigerant,cool the hot gases,condense the refrigerant,B
701,A restricted diesel engine exhaust manifold operating under a normal load is indicated by __________.,low firing pressures and low exhaust temperatures,low firing pressures and high exhaust temperatures,high firing pressures and low exhaust temperatures,high firing pressures and high exhaust temperatures,B
702,A restricted diesel engine exhaust manifold operating under a normal load is indicated by__________.,low firing pressures and low exhaust temperatures,low firing pressures and high exhaust temperatures,high firing pressures and low exhaust temperatures,high firing pressures and high exhaust temperatures,B
703,A salinity indicator cell is located in the __________.,seawater side of the main condenser,main condenser hotwell,evaporator brine suction line,low pressure turbine casing drain,B
704,A set of first and second stage air ejectors are used with a large sea water cooled steam condenser. If the first stage air ejector is not in operation __________.  I.  vacuum can not be established     II.  maximum operating vacuum can not be maintained,I only,II only,Both I and II,Neither I nor II,B
705,A ship travels is 5472 miles in 26 days 12 hours and 24 minutes. Find the average speed for the engine voyage.,8.74 knots,8.60 knots,8.63 knots,8.68 knots,B
706,A shortage of refrigerant in the refrigeration system is indicated by____________.,the compressor short cycling,high head pressure,high suction pressure,bubbles in the sight glass,B
707,"A simplex pump making 60 pumping strokes per minute has a 10 inch stroke and a 6 inch diameter water cylinder, which is 75% full for each stroke.  How many gallons of water are discharged per hour?","1,339 GPH","3,305 GPH","4,208 GPH","6,610 GPH",B
708,"A six cylinder, single acting, four-stroke/cycle diesel engine has a bore of 10 1/2 inches, and a stroke of one foot, producing 75 HP per cylinder at 720 RPM. What is the mean effective pressure in the engine cylinders for the stated conditions?",39.7 psig,79.4 psig,476.4 psig,952.7 psig,B
709,"A six-cylinder, two-stroke/cycle diesel engine is fitted with a rotary distributing air starting system.  The speed  of the rotating distributor disc is __________.",one-half engine speed,the same as engine speed,twice engine speed,four times engine speed,B
710,A solenoid operated distillate bypass valve is installed in the discharge line between a distilling plant and the potable water tanks to prevent __________.,excessively warm distillate from entering the potable tanks,salty distillate from reaching the potable tanks,overfilling and overflowing the potable tanks,contaminated water from leaving the potable tanks,B
711,A solenoid valve used in a refrigeration system should be installed __________.,"with the axis of the solenoid horizontal, sensing temperature of the box, and upstream of the thermal expansion valve","upright, sensing temperature of the box, and upstream of the thermal expansion valve","upright, sensing temperature of the box, and downstream of  the thermal expansion valve","upright, sensing superheat of the tail coil, and upstream of the thermal expansion valve",B
712,A sprayer plate used in a return flow fuel oil atomizer is correctly installed if the oil                      .,passes through the whirling chamber before passing through the tangential slots,passes through the tangential slots before passing through the whirling chamber,leaves the burner as a straight stream until mixed with the primary flow of combustion air,leaves the burner as a straight stream until mixed with the swirling atomizing steam,B
713,A steam driven 750 KW turbo generator has a rated speed of 1200 RPM. The over speed setting for this unit must not exceed  __________.,1320 RPM,1380 RPM,1440 RPM,1500 RPM,B
714,"A steam vessel is operating at sea and despite troubleshooting the system by all the vessel's engineers, the transfer of fuel to the settler has not been possible and the settler will be empty in a few minutes.  As the watch engineer, your NEXT step shoul","activate the ""engineer needs assistance"" alarm",line up the diesel cold start system,warm up the emergency generator,repeat all the steps that have been taken to determine the cause of the problem,B
715,"A substance found in residual fuels which tends to cause exhaust valve corrosion and grooving, is__________.",carbon,vanadium,calcium,hydrogen,B
716,"A three-way thermostatic control valve regulates the diesel engine cooling water temperature by passing a portion of the water
                              .",around the engine,around the cooler,to the expansion tank,overboard,B
717,"A three-way thermostatic control valve regulates the diesel engine cooling water temperature by passing a portion of the water
                              .",around the engine,around the cooler,to the expansion tank,overboard,B
718,After changing out the fuel filters the diesel engine fails to restart. The most probable cause for this condition is a/an___________.,low compression,air-bound fuel system,improper spark,change in viscosity,B
719,"After starting a diesel engine, which of the listed   operating conditions should be checked FIRST?",Air box pressure,Lube oil pressure,Exhaust temperatures,Raw water pressure,B
720,Air may be bled from the fuel system by __________.,blowing down the air tanks,loosening the compression nuts at the injectors,changing fuel filters,pumping down the day tanks,B
721,"An automatically fired auxiliary boiler with carbon deposits formed on its burner electrodes, will experience                    .",flame failure,ignition failure,panting of the furnace,sputtering of the burner flame,B
722,An increase in crankcase pressure generally indicates  _________.,worn connecting rod bearings,worn engine cylinder liners,high cylinder firing pressure,stuck spring-loaded manhole covers,B
723,"An indication of a diesel engine air intake being partially clogged, is                         .",low firing pressure and low exhaust temperatures,low firing pressure and normal exhaust temperatures,high firing pressure and low exhaust temperatures,high firing pressure and high exhaust temperatures,B
724,An indication of an overloaded main propulsion diesel engine is  _________.,white smoke in the exhaust,high exhaust gas pyrometer readings,sparks in the exhaust,blue smoke in the exhaust,B
725,"At rated engine load and RPM, the diesel engine turbocharger is powered by __________.",belt drive,exhaust gases,electric motor,friction clutch,B
726,"Before starting a diesel engine, you should always
_________.",check the pyrometer readings,check the crankcase oil level,change the fuel oil strainers,clean the air filter,B
727,Bouncing of the valve gear in a diesel engine can be caused by ____________.,prolonged high speed operation,spring surge,worn valve seats,excessively tightened spring retainers,B
728,Camshafts are usually driven by timing gears or                        .,push rods,chain drives,rocker arms,flywheels,B
729,Clearance between the impeller and casing of a centrifugal pump are checked with the use of ______,wooden wedges,"accurate set, of feeler gauges",a machinist's rule,a depth micrometer,B
730,Closed impellers differ from open impellers in that closed  impellers __________.,allow liquid to enter the eye from one direction only,have side walls which extend from the eye to the outer edge of the vane tips,have small impeller eyes,are not vented above the impeller eye,B
731,Combustion gases formed in the cylinder of a diesel engine  are prevented from blowing past the piston by __________.,cylinder valves,compression rings,piston skirts,oil rings,B
732,"Compared to four-stroke/cycle engines, two-stroke/cycle  diesel engines have the disadvantage of __________.",less even torque,higher cylinder head temperatures,fewer power strokes per revolution,greater weight/size requirements,B
733,"Compared to four-stroke/cycle engines, two-stroke/cycle diesel engines have the disadvantage of __________.",less even torque,higher cylinder head temperatures,fewer power strokes per revolution,greater weight/size requirements,B
734,"Concerning diesel propelled vessels, the astern power is to provide for continuous operation astern                        .",equal to that available for ahead operation,at 70 percent of the ahead rpm at rated speed,while underway and under all normal conditions,at 70 percent of the ahead rpm of average continous sea  speed,B
735,"Concerning diesel propelled vessels, the astern power is to provide for continuous operation astern                        .",equal to that available for ahead operation,at 70 percent of the ahead rpm at rated speed,while underway and under all normal conditions,at 70 percent of the ahead rpm of average continous sea  speed,B
736,"Constant capacity pressure atomizing fuel oil burners  installed on automatically fired auxiliary boilers, respond to variations in load demand by                          .",automatically increasing the fuel/air ratio,automatically cycling the burner on and off,responding to the boiler high and low water level limit  switches,regulating the fuel oil service pump discharge pressure,B
737,Control of the fuel oil metering valve in an automatically fired auxiliary boiler is accomplished by a                        .,pressure magnifying device in the steam coil outlet,steam pressure sensing device with linkage to the damper air vanes,metering device in the air supply line,signal from the feedwater electrode,B
738,Cylinder lubrication oil for low speed main propulsion  diesel engines is admitted to each cylinder during                              .,the power stroke,the compression stroke,low load operation only,periods of standby,B
739,Decreasing the exhaust valve clearance of a diesel engine will cause the exhaust valve to open   __________.,earlier and have less lift,earlier and remain open longer,later and have greater lift,later and have less duration,B
740,"Despite troubleshooting the system, the watch engineer has  been unable to transfer fuel to the settler while underway. As the settler level is becoming dangerously low, the engineer should now __________.",repeat all the steps he has taken,call out other engineers for assistance,utilize a portable rubber impeller transfer pump,secure each propulsion boiler,B
741,Diesel engine blow-by is the leakage of combustion gases past the_________.,oil rings only,compression and scraper rings,cylinder liner sealings,cylinder liner ring grooves,B
742,Diesel engine fuel oil contamination often results in ___________.,governor malfunctions,fuel injection system malfunctions,high cylinder lube oil temperatures,low intake temperatures,B
743,Diesel engine fuel oil leakage should be drained and additional precautions provided to __________.,return this oil to the proper storage tank,prevent contamination of lubricating oil by fuel oil,ascertain an accurate measurement of this leakage,drain cooling water system components,B
744,"Diesel engine main and connecting rod precision bearings are made in halves. Each half exceeds one-half the   bearing circumference by a small amount. The small   amount is termed
                              .",clearance,crush,pitch,thrust,B
745,"Directional intake ports in diesel engines are used to
                              .",reduce air charge turbulence,induce air swirl,deflect hot combustion gas away from the valves,oppose the effects of piston induced squish,B
746,Distance travel by the piston from top to bottom or bottom to top:,revolution,stroke,top dead center,bottom dead center,B
747,"During diesel engine warm-up, which type of valve lash  adjuster listed allows for the change in length of the  exhaust valves?",Mechanical,Hydraulic,Pneumatic,Electrical,B
748,"During maneuvering operations for a direct reversing large, low- speed, main propulsion diesel engine, which of the  following actions is used to stop the shaft from turning prior to reversing the engine rotation?",Flywheel inertia,Admission of starting air,The way of the vessel,Securing of fuel to the cylinders,B
749,"During the routine inspection of an operating centrifugal  lube oil purifier, you notice oil discharging through the  water discharge port.  Which of the following actions should be taken?",Do nothing as this is normal.,Add water to seal the bowl.,Increase the bowl speed to balance the water and oil discharges.,Decrease the temperature of the entering oil to lower the  specific gravity.,B
750,Engine displacement is equal to piston __________.,area times the piston stroke,area times the piston stroke times the number of cylinders,volume times the piston stoke,volume times the piston stroke times the number of cylinders,B
751,Engine operating conditions may be indicated by the color of the exhaust smoke. Black smoke could indicate__________.,an insufficient speed droop setting,an overloaded engine,clogged drain holes in the oil control rings,complete combustion,B
752,"Excessive return oil pressure from a variable capacity  return flow fuel oil burner system on an automatic auxiliary boiler, will cause
                           .",flame failure,burner smoking,ignition failure,burner failure,B
753,Excessive vibration of an automatically fired auxiliary  boiler can be caused by                            .,air or water in the furnace,combustion pulses,fuel oil pump failure,flame failure,B
